iteration,elapsed_ns
12030,12032622000
12031,12033622000
12032,12034622000
12033,12035623000
12034,12036623000
12035,12037623000
12036,12038623000
12037,12039623000
12038,12040623000
12039,12041623000
12040,12042623000
12041,12043623000
12042,12044623000
12043,12045623000
12044,12046623000
12045,12047624000
12046,12048624000
12047,12049627000
12048,12050624000
12049,12051627000
12050,12052624000
12051,12053624000
12052,12054624000
12053,12055624000
12054,12056625000
12055,12057625000
12056,12058625000
12057,12059625000
12058,12060625000
12059,12061625000
12060,12062625000
12061,12063625000
12062,12064625000
12063,12065625000
12064,12066626000
12065,12067626000
12066,12068626000
12067,12069626000
12068,12070626000
12069,12071626000
12070,12072626000
12071,12073626000
12072,12074626000
12073,12075626000
12074,12076627000
12075,12077627000
12076,12078627000
12077,12079627000
12078,12080627000
12079,12081627000
12080,12082627000
12081,12083627000
12082,12084627000
12083,12085627000
12084,12086628000
12085,12087628000
12086,12088628000
12087,12089628000
12088,12090628000
12089,12091628000
12090,12092628000
12091,12093628000
12092,12094629000
12093,12095629000
12094,12096629000
12095,12097632000
12096,12098629000
12097,12099629000
12098,12100629000
12099,12101629000
12100,12102629000
12101,12103630000
12102,12104630000
12103,12105630000
12104,12106630000
12105,12107630000
12106,12108633000
12107,12109630000
12108,12110630000
12109,12111633000
12110,12112630000
12111,12113630000
12112,12114637000
12113,12115637000
12114,12116637000
12115,12117641000
12116,12118638000
12117,12119638000
12118,12120638000
12119,12121638000
12120,12122638000
12121,12123638000
12122,12124638000
12123,12125638000
12124,12126638000
12125,12127638000
12126,12128639000
12127,12129639000
12128,12130639000
12129,12131639000
12130,12132642000
12131,12133639000
12132,12134642000
12133,12135639000
12134,12136639000
12135,12137639000
12136,12138640000
12137,12139640000
12138,12140640000
12139,12141640000
12140,12142640000
12141,12143643000
12142,12144640000
12143,12145640000
12144,12146644000
12145,12147640000
12146,12148640000
12147,12149644000
12148,12150641000
12149,12151644000
12150,12152641000
12151,12153641000
12152,12154641000
12153,12155641000
12154,12156641000
12155,12157641000
12156,12158641000
12157,12159645000
12158,12160642000
12159,12161642000
12160,12162642000
12161,12163642000
12162,12164642000
12163,12165642000
12164,12166645000
12165,12167642000
12166,12168642000
12167,12169642000
12168,12170643000
12169,12171643000
12170,12172643000
12171,12173643000
12172,12174643000
12173,12175643000
12174,12176643000
12175,12177643000
12176,12178647000
12177,12179643000
12178,12180644000
12179,12181644000
12180,12182644000
12181,12183644000
12182,12184644000
12183,12185644000
12184,12186644000
12185,12187644000
12186,12188645000
12187,12189645000
12188,12190645000
12189,12191645000
12190,12192645000
12191,12193645000
12192,12194645000
12193,12195645000
12194,12196645000
12195,12197645000
12196,12198646000
12197,12199646000
12198,12200646000
12199,12201646000
12200,12202646000
12201,12203646000
12202,12204646000
12203,12205646000
12204,12206646000
12205,12207647000
12206,12208647000
12207,12209647000
12208,12210647000
12209,12211647000
12210,12212647000
12211,12213647000
12212,12214647000
12213,12215647000
12214,12216648000
12215,12217648000
12216,12218648000
12217,12219648000
12218,12220648000
12219,12221648000
12220,12222648000
12221,12223648000
12222,12224652000
12223,12225648000
12224,12226649000
12225,12227649000
12226,12228649000
12227,12229649000
12228,12230649000
12229,12231649000
12230,12232649000
12231,12233649000
12232,12234649000
12233,12235649000
12234,12236649000
12235,12237650000
12236,12238650000
12237,12239650000
12238,12240650000
12239,12241650000
12240,12242650000
12241,12243650000
12242,12244650000
12243,12245650000
12244,12246650000
12245,12247650000
12246,12248651000
12247,12249651000
12248,12250651000
12249,12251651000
12250,12252651000
12251,12253651000
12252,12254651000
12253,12255651000
12254,12256651000
12255,12257655000
12256,12258652000
12257,12259652000
12258,12260652000
12259,12261652000
12260,12262652000
12261,12263652000
12262,12264652000
12263,12265652000
12264,12266652000
12265,12267652000
12266,12268653000
12267,12269653000
12268,12270653000
12269,12271653000
12270,12272653000
12271,12273653000
12272,12274653000
12273,12275653000
12274,12276656000
12275,12277653000
12276,12278654000
12277,12279654000
12278,12280654000
12279,12281654000
12280,12282654000
12281,12283654000
12282,12284654000
12283,12285654000
12284,12286654000
12285,12287654000
12286,12288654000
12287,12289655000
12288,12290658000
12289,12291655000
12290,12292655000
12291,12293655000
12292,12294655000
12293,12295655000
12294,12296655000
12295,12297655000
12296,12298655000
12297,12299655000
12298,12300659000
12299,12301655000
12300,12302656000
12301,12303656000
12302,12304656000
12303,12305656000
12304,12306656000
12305,12307656000
12306,12308656000
12307,12309656000
12308,12310660000
12309,12311656000
12310,12312657000
12311,12313657000
12312,12314657000
12313,12315657000
12314,12316657000
12315,12317657000
12316,12318657000
12317,12319657000
12318,12320660000
12319,12321657000
12320,12322657000
12321,12323657000
12322,12324657000
12323,12325658000
12324,12326658000
12325,12327658000
12326,12328658000
12327,12329658000
12328,12330658000
12329,12331658000
12330,12332658000
12331,12333658000
12332,12334659000
12333,12335659000
12334,12336659000
12335,12337659000
12336,12338659000
12337,12339659000
12338,12340659000
12339,12341659000
12340,12342659000
12341,12343659000
12342,12344659000
12343,12345660000
12344,12346660000
12345,12347660000
12346,12348660000
12347,12349660000
12348,12350660000
12349,12351660000
12350,12352660000
12351,12353660000
12352,12354660000
12353,12355660000
12354,12356661000
12355,12357661000
12356,12358661000
12357,12359661000
12358,12360661000
12359,12361661000
12360,12362661000
12361,12363661000
12362,12364661000
12363,12365661000
12364,12366661000
12365,12367661000
12366,12368662000
12367,12369662000
12368,12370662000
12369,12371662000
12370,12372662000
12371,12373662000
12372,12374662000
12373,12375662000
12374,12376663000
12375,12377663000
12376,12378663000
12377,12379663000
12378,12380663000
12379,12381663000
12380,12382663000
12381,12383663000
12382,12384663000
12383,12385663000
12384,12386664000
12385,12387664000
12386,12388664000
12387,12389664000
12388,12390664000
12389,12391664000
12390,12392668000
12391,12393664000
12392,12394664000
12393,12395664000
12394,12396665000
12395,12397665000
12396,12398665000
12397,12399665000
12398,12400665000
12399,12401665000
12400,12402665000
12401,12403665000
12402,12404665000
12403,12405665000
12404,12406665000
12405,12407669000
12406,12408666000
12407,12409666000
12408,12410666000
12409,12411666000
12410,12412666000
12411,12413666000
12412,12414666000
12413,12415666000
12414,12416666000
12415,12417667000
12416,12418667000
12417,12419667000
12418,12420667000
12419,12421667000
12420,12422667000
12421,12423669000
12422,12424673000
12423,12425673000
12424,12426673000
12425,12427673000
12426,12428673000
12427,12429673000
12428,12430673000
12429,12431673000
12430,12432673000
12431,12433674000
12432,12434674000
12433,12435674000
12434,12436674000
12435,12437674000
12436,12438674000
12437,12439674000
12438,12440674000
12439,12441678000
12440,12442675000
12441,12443675000
12442,12444675000
12443,12445675000
12444,12446675000
12445,12447675000
12446,12448675000
12447,12449675000
12448,12450675000
12449,12451679000
12450,12452676000
12451,12453676000
12452,12454676000
12453,12455676000
12454,12456676000
12455,12457680000
12456,12458676000
12457,12459677000
12458,12460680000
12459,12461677000
12460,12462677000
12461,12463677000
12462,12464677000
12463,12465677000
12464,12466680000
12465,12467677000
12466,12468677000
12467,12469677000
12468,12470678000
12469,12471678000
12470,12472678000
12471,12473678000
12472,12474678000
12473,12475681000
12474,12476678000
12475,12477678000
12476,12478678000
12477,12479678000
12478,12480678000
12479,12481679000
12480,12482679000
12481,12483679000
12482,12484682000
12483,12485679000
12484,12486679000
12485,12487679000
12486,12488683000
12487,12489679000
12488,12490679000
12489,12491679000
12490,12492679000
12491,12493679000
12492,12494679000
12493,12495680000
12494,12496683000
12495,12497680000
12496,12498680000
12497,12499680000
12498,12500680000
12499,12501680000
12500,12502680000
12501,12503680000
12502,12504681000
12503,12505680000
12504,12506681000
12505,12507681000
12506,12508681000
12507,12509681000
12508,12510681000
12509,12511681000
12510,12512684000
12511,12513681000
12512,12514681000
12513,12515681000
12514,12516682000
12515,12517682000
12516,12518682000
12517,12519685000
12518,12520682000
12519,12521682000
12520,12522682000
12521,12523682000
12522,12524682000
12523,12525682000
12524,12526682000
12525,12527683000
12526,12528683000
12527,12529683000
12528,12530683000
12529,12531683000
12530,12532683000
12531,12533683000
12532,12534683000
12533,12535683000
12534,12536683000
12535,12537684000
12536,12538684000
12537,12539684000
12538,12540684000
12539,12541684000
12540,12542684000
12541,12543684000
12542,12544688000
12543,12545688000
12544,12546684000
12545,12547685000
12546,12548688000
12547,12549685000
12548,12550685000
12549,12551685000
12550,12552685000
12551,12553685000
12552,12554685000
12553,12555685000
12554,12556686000
12555,12557689000
12556,12558686000
12557,12559689000
12558,12560686000
12559,12561686000
12560,12562686000
12561,12563686000
12562,12564686000
12563,12565686000
12564,12566686000
12565,12567686000
12566,12568686000
12567,12569687000
12568,12570687000
12569,12571687000
12570,12572687000
12571,12573687000
12572,12574687000
12573,12575687000
12574,12576687000
12575,12577687000
12576,12578687000
12577,12579688000
12578,12580688000
12579,12581688000
12580,12582688000
12581,12583688000
12582,12584688000
12583,12585688000
12584,12586688000
12585,12587688000
12586,12588688000
12587,12589689000
12588,12590689000
12589,12591689000
12590,12592689000
12591,12593689000
12592,12594689000
12593,12595689000
12594,12596689000
12595,12597690000
12596,12598690000
12597,12599690000
12598,12600690000
12599,12601693000
12600,12602690000
12601,12603690000
12602,12604690000
12603,12605690000
12604,12606690000
12605,12607691000
12606,12608694000
12607,12609691000
12608,12610691000
12609,12611691000
12610,12612691000
12611,12613691000
12612,12614691000
12613,12615691000
12614,12616691000
12615,12617692000
12616,12618692000
12617,12619692000
12618,12620692000
12619,12621692000
12620,12622692000
12621,12623692000
12622,12624695000
12623,12625692000
12624,12626692000
12625,12627692000
12626,12628692000
12627,12629693000
12628,12630696000
12629,12631693000
12630,12632693000
12631,12633693000
12632,12634696000
12633,12635693000
12634,12636693000
12635,12637693000
12636,12638693000
12637,12639693000
12638,12640693000
12639,12641694000
12640,12642693000
12641,12643694000
12642,12644697000
12643,12645694000
12644,12646694000
12645,12647694000
12646,12648694000
12647,12649694000
12648,12650697000
12649,12651697000
12650,12652694000
12651,12653694000
12652,12654698000
12653,12655695000
12654,12656695000
12655,12657698000
12656,12658695000
12657,12659695000
12658,12660695000
12659,12661695000
12660,12662695000
12661,12663695000
12662,12664695000
12663,12665699000
12664,12666696000
12665,12667696000
12666,12668696000
12667,12669696000
12668,12670696000
12669,12671696000
12670,12672696000
12671,12673696000
12672,12674696000
12673,12675696000
12674,12676700000
12675,12677697000
12676,12678697000
12677,12679697000
12678,12680697000
12679,12681697000
12680,12682697000
12681,12683697000
12682,12684697000
12683,12685697000
12684,12686698000
12685,12687701000
12686,12688698000
12687,12689698000
12688,12690698000
12689,12691701000
12690,12692698000
12691,12693698000
12692,12694698000
12693,12695698000
12694,12696698000
12695,12697699000
12696,12698699000
12697,12699699000
12698,12700699000
12699,12701699000
12700,12702699000
12701,12703699000
12702,12704699000
12703,12705699000
12704,12706703000
12705,12707700000
12706,12708700000
12707,12709700000
12708,12710700000
12709,12711700000
12710,12712700000
12711,12713703000
12712,12714703000
12713,12715700000
12714,12716700000
12715,12717700000
12716,12718701000
12717,12719701000
12718,12720701000
12719,12721701000
12720,12722701000
12721,12723701000
12722,12724701000
12723,12725701000
12724,12726701000
12725,12727701000
12726,12728701000
12727,12729702000
12728,12730702000
12729,12731702000
12730,12732702000
12731,12733702000
12732,12734702000
12733,12735702000
12734,12736702000
12735,12737702000
12736,12738702000
12737,12739702000
12738,12740703000
12739,12741703000
12740,12742703000
12741,12743703000
12742,12744703000
12743,12745703000
12744,12746703000
12745,12747703000
12746,12748704000
12747,12749704000
12748,12750704000
12749,12751707000
12750,12752704000
12751,12753704000
12752,12754704000
12753,12755704000
12754,12756704000
12755,12757707000
12756,12758704000
12757,12759704000
12758,12760705000
12759,12761705000
12760,12762705000
12761,12763705000
12762,12764705000
12763,12765705000
12764,12766705000
12765,12767705000
12766,12768705000
12767,12769705000
12768,12770705000
12769,12771706000
12770,12772706000
12771,12773706000
12772,12774706000
12773,12775706000
12774,12776706000
12775,12777709000
12776,12778706000
12777,12779706000
12778,12780707000
12779,12781707000
12780,12782707000
12781,12783707000
